date,timestamp,open,high,low,close,volume
2026-04-05T18:00:00Z,1775412000000,2061.31,2065.96,2055.84,2061.92,85919.173
2026-04-05T19:00:00Z,1775415600000,2061.92,2068.88,2056.88,2060.99,74283.401
2026-04-05T20:00:00Z,1775419200000,2061.0,2074.58,2060.52,2067.89,91495.197
2026-04-05T21:00:00Z,1775422800000,2067.9,2068.0,2055.81,2059.14,80094.919
2026-04-05T22:00:00Z,1775426400000,2059.15,2087.92,2048.66,2084.99,310664.281
2026-04-05T23:00:00Z,1775430000000,2084.99,2123.23,2081.0,2109.35,486682.415
2026-04-06T00:00:00Z,1775433600000,2109.36,2135.0,2109.36,2121.14,343516.67
2026-04-06T01:00:00Z,1775437200000,2121.15,2123.85,2111.49,2114.3,157781.65
2026-04-06T02:00:00Z,1775440800000,2114.3,2147.73,2113.64,2132.65,278977.643
2026-04-06T03:00:00Z,1775444400000,2132.64,2136.45,2125.6,2128.38,117307.08
2026-04-06T04:00:00Z,1775448000000,2128.38,2133.9,2124.0,2130.12,100218.817
2026-04-06T05:00:00Z,1775451600000,2130.11,2133.73,2127.24,2130.4,48087.103
2026-04-06T06:00:00Z,1775455200000,2130.39,2138.4,2119.04,2126.34,191264.325
2026-04-06T07:00:00Z,1775458800000,2126.35,2140.5,2121.76,2134.05,138993.256
2026-04-06T08:00:00Z,1775462400000,2134.05,2147.54,2132.52,2137.54,140714.204
2026-04-06T09:00:00Z,1775466000000,2137.55,2174.41,2137.34,2149.9,545896.7
2026-04-06T10:00:00Z,1775469600000,2149.91,2156.74,2148.11,2152.28,127350.433
2026-04-06T11:00:00Z,1775473200000,2152.28,2153.0,2145.43,2150.55,96913.165
2026-04-06T12:00:00Z,1775476800000,2150.54,2153.8,2141.0,2142.51,130911.342
2026-04-06T13:00:00Z,1775480400000,2142.51,2148.47,2136.42,2145.0,197251.286
2026-04-06T14:00:00Z,1775484000000,2145.0,2164.91,2136.71,2155.35,520575.246
2026-04-06T15:00:00Z,1775487600000,2155.35,2169.11,2154.0,2163.43,273545.566
2026-04-06T16:00:00Z,1775491200000,2163.43,2167.52,2139.11,2139.26,210564.571
2026-04-06T17:00:00Z,1775494800000,2139.25,2139.86,2122.0,2134.0,347548.638
2026-04-06T18:00:00Z,1775498400000,2134.0,2147.52,2130.55,2143.7,148489.975
2026-04-06T19:00:00Z,1775502000000,2143.71,2145.01,2134.34,2143.29,96893.294
2026-04-06T20:00:00Z,1775505600000,2143.3,2154.42,2139.2,2147.59,90656.987
2026-04-06T21:00:00Z,1775509200000,2147.58,2147.58,2136.46,2138.52,64443.775
2026-04-06T22:00:00Z,1775512800000,2138.52,2140.38,2103.87,2103.9,278902.468
2026-04-06T23:00:00Z,1775516400000,2103.9,2109.42,2086.29,2106.14,494194.065
2026-04-07T00:00:00Z,1775520000000,2106.14,2119.34,2104.54,2111.5,230936.725
2026-04-07T01:00:00Z,1775523600000,2111.5,2119.78,2096.29,2098.28,213646.657
2026-04-07T02:00:00Z,1775527200000,2098.28,2110.75,2091.93,2105.7,150762.142
2026-04-07T03:00:00Z,1775530800000,2105.69,2109.0,2102.57,2107.19,61146.761
2026-04-07T04:00:00Z,1775534400000,2107.2,2118.25,2102.16,2113.08,102382.228
2026-04-07T05:00:00Z,1775538000000,2113.08,2113.66,2102.46,2104.45,75512.26
2026-04-07T06:00:00Z,1775541600000,2104.45,2106.07,2095.35,2103.01,113028.36
2026-04-07T07:00:00Z,1775545200000,2103.01,2105.31,2097.5,2103.0,65215.119
2026-04-07T08:00:00Z,1775548800000,2102.99,2116.43,2102.35,2113.99,135890.743
2026-04-07T09:00:00Z,1775552400000,2113.99,2132.96,2113.32,2127.26,239504.188
2026-04-07T10:00:00Z,1775556000000,2127.26,2130.78,2085.1,2088.29,419506.668
2026-04-07T11:00:00Z,1775559600000,2088.29,2093.23,2080.57,2088.47,238995.278
2026-04-07T12:00:00Z,1775563200000,2088.48,2092.26,2073.1,2085.77,378939.087
2026-04-07T13:00:00Z,1775566800000,2085.76,2092.61,2073.42,2073.98,225855.451
2026-04-07T14:00:00Z,1775570400000,2073.97,2076.39,2068.4,2070.89,60215.871
